394.25,1.063062808927,419,388.5,400.0
406.25,1.064926991876,420,399.5,413.0
419.25,1.066785476621,421,412.5,426.0
433.75,1.070667491372,422,425.5,442.0
450.75,1.072530657069,423,441.5,460.0
471.75,1.074389026578,424,459.5,484.0
496.25,1.0763055583,425,483.5,509.0
523.25,1.078163975493,426,508.5,538.0
554.75,1.080073223527,427,537.5,572.0
590.75,1.083966074403,428,571.5,610.0
632.75,1.085830559349,429,609.5,656.0
685.25,1.087693709151,430,655.5,715.0
750.25,1.089551876005,431,714.5,786.0
833.0,1.093426956749,432,785.5,880.5
384.25,1.102750692781,434,379.5,389.0
394.25,1.104614490287,435,388.5,400.0
406.25,1.106486107922,436,399.5,413.0
419.25,1.108344624456,437,412.5,426.0
433.75,1.112247341887,438,425.5,442.0
450.75,1.114110726134,439,441.5,460.0
471.75,1.115969159222,440,459.5,484.0
496.25,1.117885826047,441,483.5,509.0
523.25,1.119743742561,442,508.5,538.0
554.75,1.121654957549,443,537.5,572.0
590.75,1.12554732364,444,571.5,610.0
632.75,1.127410807228,445,609.5,656.0
685.25,1.12927575709,446,655.5,715.0
750.25,1.131133725262,447,714.5,786.0
833.0,1.135008126513,448,785.5,880.5
384.25,1.142828959243,450,379.5,389.0
394.25,1.144692840195,451,388.5,400.0
406.25,1.146550991154,452,399.5,413.0
419.25,1.148460843182,453,412.5,426.0
433.75,1.152347626305,454,425.5,442.0
450.75,1.15421129268,455,441.5,460.0
471.75,1.156069558875,456,459.5,484.0
496.25,1.157984842873,457,483.5,509.0
523.25,1.159843176619,458,508.5,538.0
554.75,1.161752790229,459,537.5,572.0
590.75,1.165646141783,460,571.5,610.0
632.75,1.167510825411,461,609.5,656.0
685.25,1.169368793583,462,655.5,715.0
750.25,1.171279575443,463,714.5,786.0
833.0,1.175156058884,464,785.5,880.5
384.25,1.184463292376,466,379.5,389.0
394.25,1.186327526983,467,388.5,400.0
406.25,1.188186190542,468,399.5,413.0
419.25,1.190096026675,469,412.5,426.0
433.75,1.193978593763,470,425.5,442.0
450.75,1.19584198993,471,441.5,460.0
471.75,1.197706073538,472,459.5,484.0
496.25,1.19956464173,473,483.5,509.0
523.25,1.201481256898,474,508.5,538.0
554.75,1.203339507198,475,537.5,572.0
590.75,1.207227875805,476,571.5,610.0
632.75,1.209091510391,477,609.5,656.0
685.25,1.210955673472,478,655.5,715.0
750.25,1.212814408557,479,714.5,786.0
833.0,1.216687959448,480,785.5,880.5
384.25,1.224491657829,482,379.5,389.0
394.25,1.226356059329,483,388.5,400.0
406.25,1.228220325724,484,399.5,413.0
419.25,1.230078607814,485,412.5,426.0
433.75,1.233960324542,486,425.5,442.0
450.75,1.235823625342,487,441.5,460.0
471.75,1.237681959089,488,459.5,484.0
496.25,1.239597743766,489,483.5,509.0
523.25,1.241455576833,490,508.5,538.0
554.75,1.243370276705,491,537.5,572.0
590.75,1.247259757932,492,571.5,610.0
632.75,1.249123257414,493,609.5,656.0
685.25,1.25098774236,494,655.5,715.0
750.25,1.252846274789,495,714.5,786.0
833.0,1.256720008469,496,785.5,880.5
384.25,1.264540006733,498,379.5,389.0
394.25,1.26640420955,499,388.5,400.0
406.25,1.268262757874,500,399.5,413.0
419.25,1.270172840373,501,412.5,426.0
433.75,1.274058673795,502,425.5,442.0
450.75,1.275922375933,503,441.5,460.0
471.75,1.27778614165,504,459.5,484.0
496.25,1.279650443808,505,483.5,509.0
523.25,1.281508793449,506,508.5,538.0
554.75,1.283418792502,507,537.5,572.0
590.75,1.28730726045,508,571.5,610.0
632.75,1.289171177165,509,609.5,656.0
685.25,1.291035240904,510,655.5,715.0
750.25,1.292893673992,511,714.5,786.0
833.0,1.296768075244,512,785.5,880.5
